Driver ,DriverNumber ,LapNumber ,Stint ,Compound  ,TyreLife ,FreshTyre ,Team              ,LapStartTime    ,LapStartDate            ,TrackStatus ,Position ,LapTimeSeconds ,AirTemp ,Humidity ,Pressure ,Rainfall ,TrackTemp ,WindDirection ,WindSpeed ,EventName          ,Year
GAS    ,          10 ,      5.0 ,  1.0 ,SUPERSOFT ,     7.0 ,False     ,Toro Rosso        ,00:26:18.561000 ,2018-09-02 13:21:18.586 ,          1 ,    11.0 ,        87.245 ,   22.2 ,    64.3 ,   995.3 ,False    ,     30.9 ,          251 ,      0.8 ,Italian Grand Prix ,2018
PER    ,          11 ,      5.0 ,  1.0 ,SUPERSOFT ,     4.0 ,True      ,Racing Point      ,00:26:19.187000 ,2018-09-02 13:21:19.212 ,          1 ,    12.0 ,        86.712 ,   22.2 ,    64.3 ,   995.3 ,False    ,     30.9 ,          251 ,      0.8 ,Italian Grand Prix ,2018
LEC    ,          16 ,      5.0 ,  1.0 ,SOFT      ,     4.0 ,True      ,Sauber            ,00:26:20.872000 ,2018-09-02 13:21:20.897 ,          1 ,    13.0 ,        86.579 ,   22.2 ,    64.3 ,   995.3 ,False    ,     30.9 ,          251 ,      0.8 ,Italian Grand Prix ,2018
HUL    ,          27 ,      5.0 ,  2.0 ,SOFT      ,     4.0 ,True      ,Renault           ,00:26:21.985000 ,2018-09-02 13:21:22.010 ,          1 ,    14.0 ,        86.843 ,   22.2 ,    64.3 ,   995.3 ,False    ,     30.9 ,          251 ,      0.8 ,Italian Grand Prix ,2018
RIC    ,           3 ,      5.0 ,  4.0 ,SUPERSOFT ,     4.0 ,True      ,Red Bull Racing   ,00:26:22.691000 ,2018-09-02 13:21:22.716 ,          1 ,    15.0 ,        86.771 ,   22.2 ,    64.3 ,   995.3 ,False    ,     30.9 ,          251 ,      0.8 ,Italian Grand Prix ,2018
VET    ,           5 ,      5.0 ,  2.0 ,SOFT      ,     4.0 ,True      ,Ferrari           ,00:26:23.320000 ,2018-09-02 13:21:23.345 ,          1 ,    16.0 ,        86.672 ,   22.2 ,    64.3 ,   995.3 ,False    ,     30.9 ,          251 ,      0.8 ,Italian Grand Prix ,2018
VAN    ,           2 ,      5.0 ,  1.0 ,SUPERSOFT ,     4.0 ,True      ,McLaren           ,00:26:21.931000 ,2018-09-02 13:21:21.956 ,          1 ,    17.0 ,        89.445 ,   22.2 ,    64.3 ,   995.3 ,False    ,     30.9 ,          251 ,      0.8 ,Italian Grand Prix ,2018
ERI    ,           9 ,      5.0 ,  2.0 ,SUPERSOFT ,     4.0 ,True      ,Sauber            ,00:26:25.815000 ,2018-09-02 13:21:25.840 ,          1 ,    18.0 ,        86.981 ,   22.2 ,    64.3 ,   995.3 ,False    ,     30.9 ,          251 ,      0.8 ,Italian Grand Prix ,2018
MAG    ,          20 ,      5.0 ,  2.0 ,MEDIUM    ,     2.0 ,False     ,Haas F1 Team      ,00:26:26.883000 ,2018-09-02 13:21:26.908 ,          1 ,    19.0 ,       122.479 ,   22.3 ,    63.7 ,   995.3 ,False    ,     30.9 ,          317 ,      1.5 ,Italian Grand Prix ,2018
RAI    ,           7 ,      6.0 ,  1.0 ,SUPERSOFT ,     7.0 ,False     ,Ferrari           ,00:27:34.490000 ,2018-09-02 13:22:34.515 ,          1 ,     1.0 ,        84.859 ,   22.3 ,    64.0 ,   995.4 ,False    ,     30.4 ,          172 ,      2.0 ,Italian Grand Prix ,2018
HAM    ,          44 ,      6.0 ,  1.0 ,SUPERSOFT ,     8.0 ,False     ,Mercedes          ,00:27:35.494000 ,2018-09-02 13:22:35.519 ,          1 ,     2.0 ,        84.827 ,   22.3 ,    64.0 ,   995.4 ,False    ,     30.4 ,          172 ,      2.0 ,Italian Grand Prix ,2018
VER    ,          33 ,      6.0 ,  1.0 ,SUPERSOFT ,     8.0 ,False     ,Red Bull Racing   ,00:27:37.270000 ,2018-09-02 13:22:37.295 ,          1 ,     3.0 ,        85.475 ,   22.3 ,    64.0 ,   995.4 ,False    ,     30.4 ,          172 ,      2.0 ,Italian Grand Prix ,2018
BOT    ,          77 ,      6.0 ,  1.0 ,SUPERSOFT ,     8.0 ,False     ,Mercedes          ,00:27:38.315000 ,2018-09-02 13:22:38.340 ,          1 ,     4.0 ,        85.538 ,   22.3 ,    64.0 ,   995.4 ,False    ,     30.4 ,          172 ,      2.0 ,Italian Grand Prix ,2018
GRO    ,           8 ,      6.0 ,  1.0 ,SUPERSOFT ,     8.0 ,False     ,Haas F1 Team      ,00:27:40.049000 ,2018-09-02 13:22:40.074 ,          1 ,     5.0 ,        86.251 ,   22.3 ,    64.0 ,   995.4 ,False    ,     30.4 ,          172 ,      2.0 ,Italian Grand Prix ,2018
SAI    ,          55 ,      6.0 ,  1.0 ,SUPERSOFT ,     8.0 ,False     ,Renault           ,00:27:40.783000 ,2018-09-02 13:22:40.808 ,          1 ,     6.0 ,        86.288 ,   22.3 ,    64.0 ,   995.4 ,False    ,     30.4 ,          172 ,      2.0 ,Italian Grand Prix ,2018
OCO    ,          31 ,      6.0 ,  1.0 ,SUPERSOFT ,     8.0 ,False     ,Racing Point      ,00:27:42.122000 ,2018-09-02 13:22:42.147 ,          1 ,     7.0 ,        86.198 ,   22.3 ,    64.0 ,   995.4 ,False    ,     30.4 ,          172 ,      2.0 ,Italian Grand Prix ,2018
STR    ,          18 ,      6.0 ,  1.0 ,SUPERSOFT ,     8.0 ,False     ,Williams          ,00:27:42.860000 ,2018-09-02 13:22:42.885 ,          1 ,     8.0 ,        86.43  ,   22.3 ,    64.0 ,   995.4 ,False    ,     30.4 ,          172 ,      2.0 ,Italian Grand Prix ,2018
SIR    ,          35 ,      6.0 ,  1.0 ,SUPERSOFT ,     5.0 ,True      ,Williams          ,00:27:43.491000 ,2018-09-02 13:22:43.516 ,          1 ,     9.0 ,        86.8   ,   22.3 ,    64.0 ,   995.4 ,False    ,     30.4 ,          172 ,      2.0 ,Italian Grand Prix ,2018
ALO    ,          14 ,      6.0 ,  1.0 ,SUPERSOFT ,     5.0 ,True      ,McLaren           ,00:27:44.943000 ,2018-09-02 13:22:44.968 ,          1 ,    10.0 ,        87.009 ,   22.3 ,    64.0 ,   995.4 ,False    ,     30.4 ,          172 ,      2.0 ,Italian Grand Prix ,2018
PER    ,          11 ,      6.0 ,  1.0 ,SUPERSOFT ,     5.0 ,True      ,Racing Point      ,00:27:45.899000 ,2018-09-02 13:22:45.924 ,          1 ,    11.0 ,        86.526 ,   22.3 ,    64.0 ,   995.4 ,False    ,     30.4 ,          172 ,      2.0 ,Italian Grand Prix ,2018
GAS    ,          10 ,      6.0 ,  1.0 ,SUPERSOFT ,     8.0 ,False     ,Toro Rosso        ,00:27:45.806000 ,2018-09-02 13:22:45.831 ,          1 ,    12.0 ,        87.275 ,   22.3 ,    64.0 ,   995.4 ,False    ,     30.4 ,          172 ,      2.0 ,Italian Grand Prix ,2018
LEC    ,          16 ,      6.0 ,  1.0 ,SOFT      ,     5.0 ,True      ,Sauber            ,00:27:47.451000 ,2018-09-02 13:22:47.476 ,          1 ,    13.0 ,        86.556 ,   22.3 ,    64.0 ,   995.4 ,False    ,     30.4 ,          172 ,      2.0 ,Italian Grand Prix ,2018
RIC    ,           3 ,      6.0 ,  4.0 ,SUPERSOFT ,     5.0 ,True      ,Red Bull Racing   ,00:27:49.462000 ,2018-09-02 13:22:49.487 ,          1 ,    14.0 ,        85.598 ,   22.3 ,    64.0 ,   995.4 ,False    ,     30.4 ,          172 ,      2.0 ,Italian Grand Prix ,2018
VET    ,           5 ,      6.0 ,  2.0 ,SOFT      ,     5.0 ,True      ,Ferrari           ,00:27:49.992000 ,2018-09-02 13:22:50.017 ,          1 ,    15.0 ,        86.288 ,   22.3 ,    64.0 ,   995.4 ,False    ,     30.4 ,          172 ,      2.0 ,Italian Grand Prix ,2018
HUL    ,          27 ,      6.0 ,  2.0 ,SOFT      ,     5.0 ,True      ,Renault           ,00:27:48.828000 ,2018-09-02 13:22:48.853 ,          1 ,    16.0 ,        87.977 ,   22.3 ,    64.0 ,   995.4 ,False    ,     30.4 ,          172 ,      2.0 ,Italian Grand Prix ,2018
VAN    ,           2 ,      6.0 ,  1.0 ,SUPERSOFT ,     5.0 ,True      ,McLaren           ,00:27:51.376000 ,2018-09-02 13:22:51.401 ,          1 ,    17.0 ,        86.808 ,   22.3 ,    64.0 ,   995.4 ,False    ,     30.4 ,          172 ,      2.0 ,Italian Grand Prix ,2018
ERI    ,           9 ,      6.0 ,  2.0 ,SUPERSOFT ,     5.0 ,True      ,Sauber            ,00:27:52.796000 ,2018-09-02 13:22:52.821 ,          1 ,    18.0 ,        86.881 ,   22.3 ,    64.0 ,   995.4 ,False    ,     30.4 ,          172 ,      2.0 ,Italian Grand Prix ,2018
MAG    ,          20 ,      6.0 ,  2.0 ,MEDIUM    ,     3.0 ,False     ,Haas F1 Team      ,00:28:29.362000 ,2018-09-02 13:23:29.387 ,          1 ,    19.0 ,        87.155 ,   22.3 ,    64.0 ,   995.4 ,False    ,     30.4 ,          172 ,      2.0 ,Italian Grand Prix ,2018
RAI    ,           7 ,      7.0 ,  1.0 ,SUPERSOFT ,     8.0 ,False     ,Ferrari           ,00:28:59.349000 ,2018-09-02 13:23:59.374 ,          1 ,     1.0 ,        84.538 ,   22.3 ,    64.1 ,   995.3 ,False    ,     30.2 ,          197 ,      0.7 ,Italian Grand Prix ,2018
HAM    ,          44 ,      7.0 ,  1.0 ,SUPERSOFT ,     9.0 ,False     ,Mercedes          ,00:29:00.321000 ,2018-09-02 13:24:00.346 ,          1 ,     2.0 ,        84.751 ,   22.3 ,    64.1 ,   995.3 ,False    ,     30.2 ,          197 ,      0.7 ,Italian Grand Prix ,2018
VER    ,          33 ,      7.0 ,  1.0 ,SUPERSOFT ,     9.0 ,False     ,Red Bull Racing   ,00:29:02.745000 ,2018-09-02 13:24:02.770 ,          1 ,     3.0 ,        85.116 ,   22.3 ,    64.1 ,   995.3 ,False    ,     30.2 ,          197 ,      0.7 ,Italian Grand Prix ,2018
BOT    ,          77 ,      7.0 ,  1.0 ,SUPERSOFT ,     9.0 ,False     ,Mercedes          ,00:29:03.853000 ,2018-09-02 13:24:03.878 ,          1 ,     4.0 ,        84.981 ,   22.3 ,    64.1 ,   995.3 ,False    ,     30.2 ,          197 ,      0.7 ,Italian Grand Prix ,2018
GRO    ,           8 ,      7.0 ,  1.0 ,SUPERSOFT ,     9.0 ,False     ,Haas F1 Team      ,00:29:06.300000 ,2018-09-02 13:24:06.325 ,          1 ,     5.0 ,        85.981 ,   22.3 ,    64.1 ,   995.3 ,False    ,     30.2 ,          197 ,      0.7 ,Italian Grand Prix ,2018
SAI    ,          55 ,      7.0 ,  1.0 ,SUPERSOFT ,     9.0 ,False     ,Renault           ,00:29:07.071000 ,2018-09-02 13:24:07.096 ,          1 ,     6.0 ,        86.275 ,   22.3 ,    64.1 ,   995.3 ,False    ,     30.2 ,          197 ,      0.7 ,Italian Grand Prix ,2018
OCO    ,          31 ,      7.0 ,  1.0 ,SUPERSOFT ,     9.0 ,False     ,Racing Point      ,00:29:08.320000 ,2018-09-02 13:24:08.345 ,          1 ,     7.0 ,        86.151 ,   22.3 ,    64.1 ,   995.3 ,False    ,     30.2 ,          197 ,      0.7 ,Italian Grand Prix ,2018
STR    ,          18 ,      7.0 ,  1.0 ,SUPERSOFT ,     9.0 ,False     ,Williams          ,00:29:09.290000 ,2018-09-02 13:24:09.315 ,          1 ,     8.0 ,        86.346 ,   22.3 ,    64.1 ,   995.3 ,False    ,     30.2 ,          197 ,      0.7 ,Italian Grand Prix ,2018
SIR    ,          35 ,      7.0 ,  1.0 ,SUPERSOFT ,     6.0 ,True      ,Williams          ,00:29:10.291000 ,2018-09-02 13:24:10.316 ,          1 ,     9.0 ,        86.539 ,   22.3 ,    64.1 ,   995.3 ,False    ,     30.2 ,          197 ,      0.7 ,Italian Grand Prix ,2018
ALO    ,          14 ,      7.0 ,  1.0 ,SUPERSOFT ,     6.0 ,True      ,McLaren           ,00:29:11.952000 ,2018-09-02 13:24:11.977 ,          1 ,    10.0 ,        88.291 ,   22.3 ,    64.1 ,   995.3 ,False    ,     30.2 ,          197 ,      0.7 ,Italian Grand Prix ,2018
PER    ,          11 ,      7.0 ,  1.0 ,SUPERSOFT ,     6.0 ,True      ,Racing Point      ,00:29:12.425000 ,2018-09-02 13:24:12.450 ,          1 ,    11.0 ,        88.13  ,   22.3 ,    64.1 ,   995.3 ,False    ,     30.2 ,          197 ,      0.7 ,Italian Grand Prix ,2018
GAS    ,          10 ,      7.0 ,  1.0 ,SUPERSOFT ,     9.0 ,False     ,Toro Rosso        ,00:29:13.081000 ,2018-09-02 13:24:13.106 ,          1 ,    12.0 ,        88.096 ,   22.3 ,    64.1 ,   995.3 ,False    ,     30.2 ,          197 ,      0.7 ,Italian Grand Prix ,2018
LEC    ,          16 ,      7.0 ,  1.0 ,SOFT      ,     6.0 ,True      ,Sauber            ,00:29:14.007000 ,2018-09-02 13:24:14.032 ,          1 ,    13.0 ,        87.222 ,   22.3 ,    64.1 ,   995.3 ,False    ,     30.2 ,          197 ,      0.7 ,Italian Grand Prix ,2018
RIC    ,           3 ,      7.0 ,  4.0 ,SUPERSOFT ,     6.0 ,True      ,Red Bull Racing   ,00:29:15.060000 ,2018-09-02 13:24:15.085 ,          1 ,    14.0 ,        86.484 ,   22.3 ,    64.1 ,   995.3 ,False    ,     30.2 ,          197 ,      0.7 ,Italian Grand Prix ,2018
VET    ,           5 ,      7.0 ,  2.0 ,SOFT      ,     6.0 ,True      ,Ferrari           ,00:29:16.280000 ,2018-09-02 13:24:16.305 ,          1 ,    15.0 ,        85.975 ,   22.3 ,    64.1 ,   995.3 ,False    ,     30.2 ,          197 ,      0.7 ,Italian Grand Prix ,2018
HUL    ,          27 ,      7.0 ,  2.0 ,SOFT      ,     6.0 ,True      ,Renault           ,00:29:16.805000 ,2018-09-02 13:24:16.830 ,          1 ,    16.0 ,        87.006 ,   22.3 ,    64.1 ,   995.3 ,False    ,     30.2 ,          197 ,      0.7 ,Italian Grand Prix ,2018
VAN    ,           2 ,      7.0 ,  1.0 ,SUPERSOFT ,     6.0 ,True      ,McLaren           ,00:29:18.184000 ,2018-09-02 13:24:18.209 ,          1 ,    17.0 ,        86.851 ,   22.3 ,    64.1 ,   995.3 ,False    ,     30.2 ,          197 ,      0.7 ,Italian Grand Prix ,2018
ERI    ,           9 ,      7.0 ,  2.0 ,SUPERSOFT ,     6.0 ,True      ,Sauber            ,00:29:19.677000 ,2018-09-02 13:24:19.702 ,          1 ,    18.0 ,        87.068 ,   22.3 ,    64.1 ,   995.3 ,False    ,     30.2 ,          197 ,      0.7 ,Italian Grand Prix ,2018
MAG    ,          20 ,      7.0 ,  2.0 ,MEDIUM    ,     4.0 ,False     ,Haas F1 Team      ,00:29:56.517000 ,2018-09-02 13:24:56.542 ,          1 ,    19.0 ,        87.942 ,   22.3 ,    64.3 ,   995.3 ,False    ,     30.4 ,          181 ,      2.6 ,Italian Grand Prix ,2018
RAI    ,           7 ,      8.0 ,  1.0 ,SUPERSOFT ,     9.0 ,False     ,Ferrari           ,00:30:23.887000 ,2018-09-02 13:25:23.912 ,          1 ,     1.0 ,        84.631 ,   22.3 ,    64.3 ,   995.3 ,False    ,     30.4 ,          181 ,      2.6 ,Italian Grand Prix ,2018
HAM    ,          44 ,      8.0 ,  1.0 ,SUPERSOFT ,    10.0 ,False     ,Mercedes          ,00:30:25.072000 ,2018-09-02 13:25:25.097 ,          1 ,     2.0 ,        84.557 ,   22.3 ,    64.3 ,   995.3 ,False    ,     30.4 ,          181 ,      2.6 ,Italian Grand Prix ,2018
VER    ,          33 ,      8.0 ,  1.0 ,SUPERSOFT ,    10.0 ,False     ,Red Bull Racing   ,00:30:27.861000 ,2018-09-02 13:25:27.886 ,          1 ,     3.0 ,        84.976 ,   22.3 ,    64.3 ,   995.3 ,False    ,     30.4 ,          181 ,      2.6 ,Italian Grand Prix ,2018
BOT    ,          77 ,      8.0 ,  1.0 ,SUPERSOFT ,    10.0 ,False     ,Mercedes          ,00:30:28.834000 ,2018-09-02 13:25:28.859 ,          1 ,     4.0 ,        85.07  ,   22.3 ,    64.3 ,   995.3 ,False    ,     30.4 ,          181 ,      2.6 ,Italian Grand Prix ,2018
GRO    ,           8 ,      8.0 ,  1.0 ,SUPERSOFT ,    10.0 ,False     ,Haas F1 Team      ,00:30:32.281000 ,2018-09-02 13:25:32.306 ,          1 ,     5.0 ,        85.982 ,   22.4 ,    64.0 ,   995.2 ,False    ,     30.4 ,          201 ,      2.0 ,Italian Grand Prix ,2018
SAI    ,          55 ,      8.0 ,  1.0 ,SUPERSOFT ,    10.0 ,False     ,Renault           ,00:30:33.346000 ,2018-09-02 13:25:33.371 ,          1 ,     6.0 ,        86.019 ,   22.4 ,    64.0 ,   995.2 ,False    ,     30.4 ,          201 ,      2.0 ,Italian Grand Prix ,2018
OCO    ,          31 ,      8.0 ,  1.0 ,SUPERSOFT ,    10.0 ,False     ,Racing Point      ,00:30:34.471000 ,2018-09-02 13:25:34.496 ,          1 ,     7.0 ,        86.071 ,   22.4 ,    64.0 ,   995.2 ,False    ,     30.4 ,          201 ,      2.0 ,Italian Grand Prix ,2018
STR    ,          18 ,      8.0 ,  1.0 ,SUPERSOFT ,    10.0 ,False     ,Williams          ,00:30:35.636000 ,2018-09-02 13:25:35.661 ,          1 ,     8.0 ,        86.684 ,   22.4 ,    64.0 ,   995.2 ,False    ,     30.4 ,          201 ,      2.0 ,Italian Grand Prix ,2018
SIR    ,          35 ,      8.0 ,  1.0 ,SUPERSOFT ,     7.0 ,True      ,Williams          ,00:30:36.830000 ,2018-09-02 13:25:36.855 ,          1 ,     9.0 ,        86.509 ,   22.4 ,    64.0 ,   995.2 ,False    ,     30.4 ,          201 ,      2.0 ,Italian Grand Prix ,2018
PER    ,          11 ,      8.0 ,  1.0 ,SUPERSOFT ,     7.0 ,True      ,Racing Point      ,00:30:40.555000 ,2018-09-02 13:25:40.580 ,          1 ,    10.0 ,        85.642 ,   22.4 ,    64.0 ,   995.2 ,False    ,     30.4 ,          201 ,      2.0 ,Italian Grand Prix ,2018
ALO    ,          14 ,      8.0 ,  1.0 ,SUPERSOFT ,     7.0 ,True      ,McLaren           ,00:30:40.243000 ,2018-09-02 13:25:40.268 ,          1 ,    11.0 ,        87.534 ,   22.4 ,    64.0 ,   995.2 ,False    ,     30.4 ,          201 ,      2.0 ,Italian Grand Prix ,2018
LEC    ,          16 ,      8.0 ,  1.0 ,SOFT      ,     7.0 ,True      ,Sauber            ,00:30:41.229000 ,2018-09-02 13:25:41.254 ,          1 ,    12.0 ,        87.467 ,   22.4 ,    64.0 ,   995.2 ,False    ,     30.4 ,          201 ,      2.0 ,Italian Grand Prix ,2018
GAS    ,          10 ,      8.0 ,  1.0 ,SUPERSOFT ,    10.0 ,False     ,Toro Rosso        ,00:30:41.177000 ,2018-09-02 13:25:41.202 ,          1 ,    13.0 ,        87.99  ,   22.4 ,    64.0 ,   995.2 ,False    ,     30.4 ,          201 ,      2.0 ,Italian Grand Prix ,2018
RIC    ,           3 ,      8.0 ,  4.0 ,SUPERSOFT ,     7.0 ,True      ,Red Bull Racing   ,00:30:41.544000 ,2018-09-02 13:25:41.569 ,          1 ,    14.0 ,        88.186 ,   22.4 ,    64.0 ,   995.2 ,False    ,     30.4 ,          201 ,      2.0 ,Italian Grand Prix ,2018
VET    ,           5 ,      8.0 ,  2.0 ,SOFT      ,     7.0 ,True      ,Ferrari           ,00:30:42.255000 ,2018-09-02 13:25:42.280 ,          1 ,    15.0 ,        87.526 ,   22.4 ,    64.0 ,   995.2 ,False    ,     30.4 ,          201 ,      2.0 ,Italian Grand Prix ,2018
HUL    ,          27 ,      8.0 ,  2.0 ,SOFT      ,     7.0 ,True      ,Renault           ,00:30:43.811000 ,2018-09-02 13:25:43.836 ,          1 ,    16.0 ,        87.362 ,   22.4 ,    64.0 ,   995.2 ,False    ,     30.4 ,          201 ,      2.0 ,Italian Grand Prix ,2018
VAN    ,           2 ,      8.0 ,  1.0 ,SUPERSOFT ,     7.0 ,True      ,McLaren           ,00:30:45.035000 ,2018-09-02 13:25:45.060 ,          1 ,    17.0 ,        87.104 ,   22.4 ,    64.0 ,   995.2 ,False    ,     30.4 ,          201 ,      2.0 ,Italian Grand Prix ,2018
ERI    ,           9 ,      8.0 ,  2.0 ,SUPERSOFT ,     7.0 ,True      ,Sauber            ,00:30:46.745000 ,2018-09-02 13:25:46.770 ,          1 ,    18.0 ,        87.066 ,   22.4 ,    64.0 ,   995.2 ,False    ,     30.4 ,          201 ,      2.0 ,Italian Grand Prix ,2018
MAG    ,          20 ,      8.0 ,  2.0 ,MEDIUM    ,     5.0 ,False     ,Haas F1 Team      ,00:31:24.459000 ,2018-09-02 13:26:24.484 ,          1 ,    19.0 ,        87.028 ,   22.4 ,    64.0 ,   995.2 ,False    ,     30.4 ,          201 ,      2.0 ,Italian Grand Prix ,2018
RAI    ,           7 ,      9.0 ,  1.0 ,SUPERSOFT ,    10.0 ,False     ,Ferrari           ,00:31:48.518000 ,2018-09-02 13:26:48.543 ,          1 ,     1.0 ,        84.5   ,   22.4 ,    63.9 ,   995.3 ,False    ,     30.4 ,          181 ,      2.3 ,Italian Grand Prix ,2018
HAM    ,          44 ,      9.0 ,  1.0 ,SUPERSOFT ,    11.0 ,False     ,Mercedes          ,00:31:49.629000 ,2018-09-02 13:26:49.654 ,          1 ,     2.0 ,        84.349 ,   22.4 ,    63.9 ,   995.3 ,False    ,     30.4 ,          181 ,      2.3 ,Italian Grand Prix ,2018
VER    ,          33 ,      9.0 ,  1.0 ,SUPERSOFT ,    11.0 ,False     ,Red Bull Racing   ,00:31:52.837000 ,2018-09-02 13:26:52.862 ,          1 ,     3.0 ,        85.145 ,   22.4 ,    63.9 ,   995.3 ,False    ,     30.4 ,          181 ,      2.3 ,Italian Grand Prix ,2018
BOT    ,          77 ,      9.0 ,  1.0 ,SUPERSOFT ,    11.0 ,False     ,Mercedes          ,00:31:53.904000 ,2018-09-02 13:26:53.929 ,          1 ,     4.0 ,        85.163 ,   22.4 ,    63.9 ,   995.3 ,False    ,     30.4 ,          181 ,      2.3 ,Italian Grand Prix ,2018
GRO    ,           8 ,      9.0 ,  1.0 ,SUPERSOFT ,    11.0 ,False     ,Haas F1 Team      ,00:31:58.263000 ,2018-09-02 13:26:58.288 ,          1 ,     5.0 ,        85.955 ,   22.4 ,    63.9 ,   995.3 ,False    ,     30.4 ,          181 ,      2.3 ,Italian Grand Prix ,2018
SAI    ,          55 ,      9.0 ,  1.0 ,SUPERSOFT ,    11.0 ,False     ,Renault           ,00:31:59.365000 ,2018-09-02 13:26:59.390 ,          1 ,     6.0 ,        86.265 ,   22.4 ,    63.9 ,   995.3 ,False    ,     30.4 ,          181 ,      2.3 ,Italian Grand Prix ,2018
OCO    ,          31 ,      9.0 ,  1.0 ,SUPERSOFT ,    11.0 ,False     ,Racing Point      ,00:32:00.542000 ,2018-09-02 13:27:00.567 ,          1 ,     7.0 ,        86.046 ,   22.4 ,    63.9 ,   995.3 ,False    ,     30.4 ,          181 ,      2.3 ,Italian Grand Prix ,2018
STR    ,          18 ,      9.0 ,  1.0 ,SUPERSOFT ,    11.0 ,False     ,Williams          ,00:32:02.320000 ,2018-09-02 13:27:02.345 ,          1 ,     8.0 ,        86.437 ,   22.4 ,    63.9 ,   995.3 ,False    ,     30.4 ,          181 ,      2.3 ,Italian Grand Prix ,2018
SIR    ,          35 ,      9.0 ,  1.0 ,SUPERSOFT ,     8.0 ,True      ,Williams          ,00:32:03.339000 ,2018-09-02 13:27:03.364 ,          1 ,     9.0 ,        86.537 ,   22.4 ,    63.9 ,   995.3 ,False    ,     30.4 ,          181 ,      2.3 ,Italian Grand Prix ,2018
PER    ,          11 ,      9.0 ,  1.0 ,SUPERSOFT ,     8.0 ,True      ,Racing Point      ,00:32:06.197000 ,2018-09-02 13:27:06.222 ,          1 ,    10.0 ,        85.514 ,   22.4 ,    63.9 ,   995.3 ,False    ,     30.4 ,          181 ,      2.3 ,Italian Grand Prix ,2018
GAS    ,          10 ,      9.0 ,  1.0 ,SUPERSOFT ,    11.0 ,False     ,Toro Rosso        ,00:32:09.167000 ,2018-09-02 13:27:09.192 ,          1 ,    11.0 ,        86.915 ,   22.4 ,    63.9 ,   995.3 ,False    ,     30.4 ,          181 ,      2.3 ,Italian Grand Prix ,2018
