raceId,driverId,lap,position,time,milliseconds,LapTimeSeconds
853,811,3,18,2:11.944,131944,131.944
853,811,4,18,1:35.013,95013,95.013
853,811,5,15,1:33.081,93081,93.081
853,811,6,15,1:31.754,91754,91.754
853,811,7,13,1:31.269,91269,91.269
853,811,8,13,1:31.165,91165,91.165
853,811,9,13,1:31.416,91416,91.416
853,811,10,13,1:30.965,90965,90.965
853,811,11,13,1:31.139,91139,91.139
853,811,12,13,1:31.240,91240,91.24
853,811,13,12,1:31.166,91166,91.166
853,811,14,12,1:31.025,91025,91.025
853,811,15,12,1:30.835,90835,90.835
853,811,16,11,1:30.516,90516,90.516
853,811,17,11,1:30.879,90879,90.879
853,811,18,10,1:32.863,92863,92.863
853,811,19,10,1:34.187,94187,94.187
853,811,20,13,1:50.362,110362,110.362
853,811,21,13,1:29.624,89624,89.624
853,811,22,12,1:29.517,89517,89.517
853,811,23,12,1:29.719,89719,89.719
853,811,24,12,1:29.737,89737,89.737
853,811,25,12,1:29.796,89796,89.796
853,811,26,12,1:32.628,92628,92.628
853,811,27,12,1:29.185,89185,89.185
853,811,28,12,1:29.478,89478,89.478
853,811,29,12,1:29.366,89366,89.366
853,811,30,11,1:29.234,89234,89.234
853,811,31,11,1:29.174,89174,89.174
853,811,32,10,1:29.292,89292,89.292
853,811,33,9,1:29.235,89235,89.235
853,811,34,9,1:29.632,89632,89.632
853,811,35,9,1:28.778,88778,88.778
853,811,36,9,1:29.260,89260,89.26
853,811,37,9,1:28.931,88931,88.931
853,811,38,9,1:29.602,89602,89.602
853,811,39,9,1:29.269,89269,89.269
853,811,40,9,1:32.736,92736,92.736
853,811,41,10,1:47.580,107580,107.58
853,811,42,10,1:27.894,87894,87.894
853,811,43,10,1:28.625,88625,88.625
853,811,44,10,1:29.544,89544,89.544
853,811,45,10,1:28.673,88673,88.673
853,811,46,10,1:28.622,88622,88.622
853,811,47,9,1:29.202,89202,89.202
853,811,48,9,1:28.257,88257,88.257
853,811,49,9,1:27.473,87473,87.473
853,811,50,9,1:27.443,87443,87.443
853,811,51,9,1:26.895,86895,86.895
853,811,52,9,1:26.921,86921,86.921
853,67,1,16,2:13.341,133341,133.341
853,67,2,15,2:22.601,142601,142.601
853,67,3,15,2:12.192,132192,132.192
853,67,4,14,1:33.194,93194,93.194
853,67,5,13,1:34.682,94682,94.682
853,67,6,12,1:32.235,92235,92.235
853,67,7,12,1:31.652,91652,91.652
853,67,8,12,1:31.489,91489,91.489
853,67,9,12,1:31.120,91120,91.12
853,67,10,12,1:31.198,91198,91.198
853,67,11,12,1:31.142,91142,91.142
853,67,12,12,1:31.129,91129,91.129
853,67,13,11,1:31.360,91360,91.36
853,67,14,11,1:30.975,90975,90.975
853,67,15,11,1:30.933,90933,90.933
853,67,16,12,1:36.010,96010,96.01
853,67,17,15,1:50.907,110907,110.907
853,67,18,14,1:29.786,89786,89.786
853,67,19,13,1:30.589,90589,90.589
853,67,20,12,1:30.091,90091,90.091
853,67,21,12,1:29.700,89700,89.7
853,67,22,11,1:29.454,89454,89.454
853,67,23,11,1:29.370,89370,89.37
853,67,24,10,1:30.008,90008,90.008
853,67,25,10,1:29.473,89473,89.473
853,67,26,10,1:29.263,89263,89.263
853,67,27,10,1:29.579,89579,89.579
853,67,28,10,1:29.208,89208,89.208
853,67,29,10,1:29.213,89213,89.213
853,67,30,10,1:29.261,89261,89.261
853,67,31,9,1:29.212,89212,89.212
853,67,32,9,1:29.201,89201,89.201
853,67,33,8,1:28.937,88937,88.937
853,67,34,8,1:29.054,89054,89.054
853,67,35,8,1:29.103,89103,89.103
853,67,36,8,1:29.150,89150,89.15
853,67,37,8,1:29.236,89236,89.236
853,67,38,8,1:29.253,89253,89.253
853,67,39,8,1:29.843,89843,89.843
853,67,40,8,1:34.305,94305,94.305
853,67,41,9,1:50.034,110034,110.034
853,67,42,9,1:28.867,88867,88.867
853,67,43,9,1:28.919,88919,88.919
853,67,44,9,1:29.511,89511,89.511
853,67,45,9,1:28.585,88585,88.585
853,67,46,9,1:28.798,88798,88.798
853,67,47,10,1:30.378,90378,90.378
853,67,48,10,1:29.480,89480,89.48
853,67,49,10,1:30.012,90012,90.012
853,67,50,10,1:30.183,90183,90.183
853,67,51,10,1:28.202,88202,88.202
853,67,52,10,1:28.677,88677,88.677
853,16,1,17,2:13.924,133924,133.924
853,16,2,16,2:22.434,142434,142.434
853,16,3,16,2:12.186,132186,132.186
853,16,4,17,1:34.495,94495,94.495
853,16,5,14,1:33.738,93738,93.738
853,16,6,14,1:32.408,92408,92.408
853,16,7,14,1:33.197,93197,93.197
853,16,8,14,1:31.455,91455,91.455
853,16,9,14,1:31.485,91485,91.485
853,155,1,18,2:16.945,136945,136.945
853,155,2,18,2:20.751,140751,140.751
853,155,3,17,2:11.358,131358,131.358
853,155,4,15,1:33.098,93098,93.098
853,155,5,12,1:32.725,92725,92.725
853,155,6,11,1:32.225,92225,92.225
853,155,7,11,1:32.231,92231,92.231
853,155,8,11,1:31.169,91169,91.169
853,155,9,11,1:31.325,91325,91.325
853,155,10,11,1:31.226,91226,91.226
853,155,11,11,1:31.054,91054,91.054
853,155,12,11,1:30.941,90941,90.941
853,155,13,10,1:31.292,91292,91.292
853,155,14,10,1:31.028,91028,91.028
853,155,15,10,1:30.939,90939,90.939
853,155,16,10,1:30.894,90894,90.894
853,155,17,10,1:31.465,91465,91.465
853,155,18,11,1:36.166,96166,96.166
853,155,19,14,1:50.394,110394,110.394
853,155,20,14,1:32.102,92102,92.102
853,155,21,14,1:30.000,90000,90.0
853,816,1,19,2:50.977,170977,170.977
853,22,1,20,3:18.272,198272,198.272
853,22,2,19,2:16.558,136558,136.558
853,22,3,19,1:34.157,94157,94.157
853,22,4,19,1:32.874,92874,92.874
853,22,5,18,1:33.618,93618,93.618
853,22,6,17,1:32.239,92239,92.239
853,22,7,17,1:32.074,92074,92.074
853,22,8,17,1:32.126,92126,92.126
853,22,9,17,1:32.495,92495,92.495
853,22,10,16,1:32.624,92624,92.624
853,22,11,16,1:32.407,92407,92.407
853,22,12,16,1:31.898,91898,91.898
853,22,13,16,1:31.944,91944,91.944
853,22,14,16,1:31.730,91730,91.73
853,22,15,16,1:31.483,91483,91.483
853,22,16,16,1:31.506,91506,91.506
853,22,17,16,1:31.652,91652,91.652
853,22,18,16,1:31.812,91812,91.812
853,22,19,16,1:31.641,91641,91.641
853,22,20,15,1:31.694,91694,91.694
853,22,21,15,1:31.653,91653,91.653
853,22,22,13,1:31.482,91482,91.482
853,22,23,13,1:31.721,91721,91.721
853,22,24,13,1:31.432,91432,91.432
853,22,25,13,1:31.244,91244,91.244
853,22,26,13,1:31.148,91148,91.148
853,22,27,13,1:31.092,91092,91.092
853,22,28,13,1:32.072,92072,92.072
853,22,29,13,1:30.709,90709,90.709
853,22,30,13,1:30.614,90614,90.614
853,22,31,13,1:31.356,91356,91.356
853,22,32,13,1:35.235,95235,95.235
853,22,33,13,1:50.521,110521,110.521
853,22,34,13,1:29.989,89989,89.989
853,22,35,13,1:30.454,90454,90.454
853,22,36,12,1:29.281,89281,89.281
853,22,37,12,1:29.435,89435,89.435
853,22,38,12,1:28.989,88989,88.989
853,22,39,12,1:29.163,89163,89.163
853,22,40,12,1:29.048,89048,89.048
853,22,41,12,1:29.017,89017,89.017
853,22,42,12,1:28.990,88990,88.99
853,22,43,12,1:29.144,89144,89.144
853,22,44,12,1:28.910,88910,88.91
853,22,45,12,1:28.757,88757,88.757
853,22,46,12,1:29.959,89959,89.959
853,22,47,12,1:28.743,88743,88.743
853,22,48,12,1:28.833,88833,88.833
853,22,49,12,1:28.377,88377,88.377
853,22,50,12,1:28.799,88799,88.799
853,22,51,12,1:28.896,88896,88.896
853,22,52,12,1:28.576,88576,88.576
853,817,1,21,5:25.358,325358,325.358
853,817,2,20,18:18.880,1098880,1098.88
853,817,3,20,1:34.332,94332,94.332
853,817,4,20,1:34.508,94508,94.508
853,817,5,19,1:33.271,93271,93.271
853,817,6,19,1:34.225,94225,94.225
853,817,7,19,1:33.532,93532,93.532
853,817,8,19,1:36.702,96702,96.702
853,817,9,19,1:33.439,93439,93.439
853,817,10,18,1:34.941,94941,94.941
853,817,11,18,1:33.476,93476,93.476
853,817,12,18,1:33.342,93342,93.342
853,817,13,18,1:33.273,93273,93.273
853,817,14,18,1:33.970,93970,93.97
853,817,15,18,1:34.347,94347,94.347
853,817,16,18,1:35.242,95242,95.242
853,817,17,18,1:35.156,95156,95.156
853,817,18,18,1:34.685,94685,94.685
853,817,19,18,1:34.262,94262,94.262
853,817,20,18,1:38.325,98325,98.325
853,817,21,18,2:04.170,124170,124.17
853,817,22,17,1:33.638,93638,93.638
853,817,23,17,1:33.248,93248,93.248
853,817,24,17,1:34.114,94114,94.114
853,817,25,17,1:33.344,93344,93.344
853,817,26,17,1:32.960,92960,92.96
853,817,27,17,1:34.482,94482,94.482
853,817,28,17,1:35.619,95619,95.619
853,817,29,17,1:33.946,93946,93.946
853,817,30,17,1:34.296,94296,94.296
853,817,31,17,1:33.820,93820,93.82
853,817,32,17,1:34.482,94482,94.482
853,817,33,16,1:32.879,92879,92.879
853,817,34,16,1:32.591,92591,92.591
853,817,35,16,1:32.300,92300,92.3
853,817,36,16,1:32.013,92013,92.013
853,817,37,16,1:32.066,92066,92.066
853,817,38,16,1:32.147,92147,92.147
853,817,39,16,1:32.121,92121,92.121
872,1,1,1,1:33.417,93417,93.417
872,1,2,1,1:31.131,91131,91.131
872,1,3,1,1:30.429,90429,90.429
872,1,4,1,1:30.568,90568,90.568
872,1,5,1,1:30.500,90500,90.5
872,1,6,1,1:30.249,90249,90.249
872,1,7,1,1:30.468,90468,90.468
872,1,8,1,1:30.371,90371,90.371
872,1,9,1,1:30.335,90335,90.335
872,1,10,1,1:30.630,90630,90.63
872,1,11,1,1:30.425,90425,90.425
872,1,12,1,1:30.336,90336,90.336
872,1,13,1,1:30.289,90289,90.289
872,1,14,1,1:30.194,90194,90.194
872,1,15,1,1:30.480,90480,90.48
872,1,16,1,1:30.479,90479,90.479
872,1,17,1,1:30.389,90389,90.389
872,1,18,1,1:30.391,90391,90.391
872,1,19,1,1:30.554,90554,90.554
872,1,20,1,1:30.445,90445,90.445
872,1,21,1,1:30.409,90409,90.409
872,1,22,1,1:30.412,90412,90.412
872,1,23,1,1:33.581,93581,93.581
872,1,24,2,1:46.587,106587,106.587
872,1,25,2,1:30.025,90025,90.025
872,1,26,2,1:29.441,89441,89.441
872,1,27,2,1:29.511,89511,89.511
872,1,28,2,1:29.404,89404,89.404
872,1,29,1,1:29.344,89344,89.344
872,1,30,1,1:28.908,88908,88.908
872,1,31,1,1:28.993,88993,88.993
872,1,32,1,1:28.962,88962,88.962
872,1,33,1,1:28.998,88998,88.998
872,1,34,1,1:29.622,89622,89.622
872,1,35,1,1:29.587,89587,89.587
872,1,36,1,1:29.440,89440,89.44
872,1,37,1,1:29.360,89360,89.36
872,1,38,1,1:29.500,89500,89.5
872,1,39,1,1:29.379,89379,89.379
872,1,40,1,1:29.381,89381,89.381
872,1,41,1,1:29.351,89351,89.351
872,1,42,1,1:29.281,89281,89.281
872,1,43,1,1:29.666,89666,89.666
872,1,44,1,1:29.412,89412,89.412
872,1,45,1,1:29.186,89186,89.186
872,1,46,1,1:29.427,89427,89.427
872,1,47,1,1:28.669,88669,88.669
872,1,48,1,1:29.157,89157,89.157
872,1,49,1,1:29.325,89325,89.325
872,1,50,1,1:28.729,88729,88.729
872,1,51,1,1:28.628,88628,88.628
872,1,52,1,1:28.427,88427,88.427
872,1,53,1,1:29.039,89039,89.039
872,13,1,2,1:34.673,94673,94.673
872,13,2,2,1:31.279,91279,91.279
872,13,3,2,1:31.182,91182,91.182
872,13,4,2,1:30.663,90663,90.663
872,13,5,2,1:30.501,90501,90.501
872,13,6,2,1:30.611,90611,90.611
872,13,7,2,1:30.686,90686,90.686
872,13,8,2,1:30.734,90734,90.734
872,13,9,2,1:30.616,90616,90.616
872,13,10,2,1:30.643,90643,90.643
872,13,11,2,1:30.681,90681,90.681
872,13,12,2,1:30.661,90661,90.661
872,13,13,2,1:30.522,90522,90.522
872,13,14,2,1:30.619,90619,90.619
872,13,15,2,1:30.616,90616,90.616
872,13,16,2,1:30.576,90576,90.576
872,13,17,2,1:30.849,90849,90.849
872,13,18,2,1:31.035,91035,91.035
872,13,19,5,1:35.683,95683,95.683
872,13,20,11,1:49.092,109092,109.092
872,13,21,8,1:31.395,91395,91.395
872,13,22,5,1:30.858,90858,90.858
872,13,23,4,1:29.819,89819,89.819
872,13,24,4,1:29.539,89539,89.539
872,13,25,4,1:29.539,89539,89.539
872,13,26,4,1:29.514,89514,89.514
872,13,27,4,1:29.580,89580,89.58
872,13,28,4,1:29.719,89719,89.719
872,13,29,4,1:30.003,90003,90.003
872,13,30,3,1:29.211,89211,89.211
872,13,31,3,1:29.742,89742,89.742
872,13,32,3,1:29.263,89263,89.263
872,13,33,2,1:28.914,88914,88.914
872,13,34,2,1:29.260,89260,89.26
872,13,35,2,1:29.624,89624,89.624
872,13,36,2,1:29.712,89712,89.712
872,13,37,2,1:29.734,89734,89.734
872,13,38,2,1:29.917,89917,89.917
872,13,39,2,1:29.563,89563,89.563
872,13,40,3,1:30.598,90598,90.598
872,13,41,3,1:29.491,89491,89.491
872,13,42,3,1:29.577,89577,89.577
872,13,43,4,1:30.311,90311,90.311
872,13,44,4,1:29.895,89895,89.895
872,13,45,4,1:29.670,89670,89.67
872,13,46,4,1:29.952,89952,89.952
872,13,47,4,1:30.008,90008,90.008
872,13,48,4,1:30.307,90307,90.307
872,13,49,4,1:30.854,90854,90.854
872,13,50,4,1:30.684,90684,90.684
872,13,51,4,1:30.702,90702,90.702
872,13,52,4,1:30.585,90585,90.585
872,13,53,4,1:31.426,91426,91.426
872,18,1,3,1:35.455,95455,95.455
872,18,2,3,1:31.554,91554,91.554
872,18,3,3,1:31.312,91312,91.312
872,18,4,3,1:30.822,90822,90.822
872,18,5,3,1:30.917,90917,90.917
872,18,6,3,1:30.783,90783,90.783
872,18,7,3,1:30.796,90796,90.796
872,18,8,3,1:30.720,90720,90.72
872,18,9,3,1:30.625,90625,90.625
872,18,10,3,1:30.656,90656,90.656
872,18,11,3,1:30.471,90471,90.471
872,18,12,3,1:30.557,90557,90.557
872,18,13,3,1:30.353,90353,90.353
872,18,14,3,1:30.573,90573,90.573
872,18,15,3,1:30.417,90417,90.417
872,18,16,3,1:30.540,90540,90.54
872,18,17,3,1:30.684,90684,90.684
872,18,18,3,1:30.421,90421,90.421
872,18,19,2,1:30.906,90906,90.906
872,18,20,2,1:30.279,90279,90.279
872,18,21,2,1:30.145,90145,90.145
872,18,22,2,1:33.698,93698,93.698
872,18,23,3,1:49.176,109176,109.176
872,18,24,3,1:29.580,89580,89.58
872,18,25,3,1:29.306,89306,89.306
872,18,26,3,1:29.434,89434,89.434
872,18,27,3,1:29.419,89419,89.419
872,18,28,3,1:29.262,89262,89.262
872,18,29,3,1:29.197,89197,89.197
872,18,30,2,1:28.935,88935,88.935
872,18,31,2,1:28.926,88926,88.926
872,18,32,2,1:29.096,89096,89.096
872,30,1,4,1:36.064,96064,96.064
872,30,2,4,1:31.938,91938,91.938
872,30,3,4,1:31.602,91602,91.602
872,30,4,5,1:31.835,91835,91.835
872,30,5,5,1:31.142,91142,91.142
872,30,6,5,1:31.116,91116,91.116
872,30,7,6,1:31.814,91814,91.814
872,30,8,6,1:31.146,91146,91.146
872,30,9,6,1:31.105,91105,91.105
872,30,10,6,1:31.752,91752,91.752
872,30,11,6,1:31.132,91132,91.132
872,30,12,6,1:30.970,90970,90.97
872,30,13,6,1:30.915,90915,90.915
872,30,14,6,1:31.202,91202,91.202
872,30,15,8,1:34.370,94370,94.37
872,30,16,15,1:48.544,108544,108.544
872,30,17,15,1:30.262,90262,90.262
872,30,18,13,1:30.544,90544,90.544
872,30,19,13,1:30.049,90049,90.049
872,30,20,13,1:30.141,90141,90.141
872,30,21,12,1:30.099,90099,90.099
872,30,22,10,1:30.978,90978,90.978
872,30,23,9,1:30.872,90872,90.872
872,30,24,7,1:31.528,91528,91.528
872,30,25,7,1:29.685,89685,89.685
872,30,26,7,1:29.921,89921,89.921
872,30,27,7,1:29.764,89764,89.764
872,30,28,7,1:29.477,89477,89.477
872,30,29,7,1:29.708,89708,89.708
872,30,30,6,1:29.895,89895,89.895
872,30,31,6,1:29.599,89599,89.599
872,30,32,6,1:29.883,89883,89.883
872,30,33,5,1:29.397,89397,89.397
872,30,34,5,1:29.718,89718,89.718
872,30,35,4,1:29.253,89253,89.253
872,30,36,4,1:29.494,89494,89.494
872,30,37,5,1:32.876,92876,92.876
872,30,38,11,1:47.338,107338,107.338
872,30,39,10,1:28.963,88963,88.963
872,30,40,10,1:28.733,88733,88.733
872,30,41,10,1:28.356,88356,88.356
872,30,42,10,1:28.295,88295,88.295
872,30,43,10,1:28.702,88702,88.702
872,30,44,9,1:28.334,88334,88.334
872,30,45,9,1:28.094,88094,88.094
872,30,46,9,1:28.146,88146,88.146
872,30,47,8,1:28.191,88191,88.191
872,30,48,7,1:28.987,88987,88.987
872,30,49,6,1:28.484,88484,88.484
872,30,50,6,1:27.896,87896,87.896
872,30,51,6,1:27.718,87718,87.718
872,30,52,6,1:27.884,87884,87.884
872,30,53,6,1:28.569,88569,88.569
872,20,1,5,1:36.787,96787,96.787
872,20,2,5,1:31.564,91564,91.564
872,20,3,5,1:31.487,91487,91.487
872,20,4,4,1:30.632,90632,90.632
872,20,5,4,1:30.924,90924,90.924
872,20,6,4,1:30.632,90632,90.632
872,20,7,4,1:30.605,90605,90.605
872,20,8,4,1:30.626,90626,90.626
872,20,9,4,1:30.653,90653,90.653
872,20,10,4,1:30.763,90763,90.763
872,20,11,4,1:30.537,90537,90.537
872,20,12,4,1:30.728,90728,90.728
872,20,13,4,1:30.538,90538,90.538
872,20,14,4,1:30.557,90557,90.557
872,20,15,4,1:30.828,90828,90.828
872,20,16,4,1:30.476,90476,90.476
872,20,17,4,1:30.570,90570,90.57
872,20,18,4,1:30.684,90684,90.684
872,20,19,3,1:30.938,90938,90.938
872,20,20,3,1:34.087,94087,94.087
872,20,21,9,1:48.995,108995,108.995
872,20,22,6,1:31.258,91258,91.258
872,20,23,5,1:30.701,90701,90.701
872,20,24,5,1:29.678,89678,89.678
872,20,25,5,1:29.672,89672,89.672
872,20,26,5,1:30.651,90651,90.651
872,20,27,5,1:29.514,89514,89.514
872,20,28,5,1:29.524,89524,89.524
872,20,29,6,1:31.059,91059,91.059
872,20,30,5,1:29.634,89634,89.634
872,20,31,5,1:29.175,89175,89.175
872,20,32,5,1:29.678,89678,89.678
872,20,33,4,1:29.125,89125,89.125
872,20,34,4,1:32.863,92863,92.863
872,20,35,9,1:40.809,100809,100.809
872,20,36,9,1:29.280,89280,89.28
872,20,37,9,1:29.882,89882,89.882
872,20,38,7,1:29.894,89894,89.894
872,20,39,6,1:29.385,89385,89.385
872,20,40,6,1:29.206,89206,89.206
872,20,41,6,1:29.271,89271,89.271
872,20,42,6,1:29.081,89081,89.081
872,20,43,6,1:29.159,89159,89.159
872,20,44,6,1:28.883,88883,88.883
872,20,45,6,1:28.741,88741,88.741
872,20,46,6,1:28.713,88713,88.713
872,20,47,6,1:28.880,88880,88.88
872,8,1,6,1:37.230,97230,97.23
872,8,2,7,1:32.685,92685,92.685
872,8,3,7,1:31.640,91640,91.64
872,8,4,7,1:31.384,91384,91.384
872,8,5,7,1:31.449,91449,91.449
872,8,6,7,1:31.053,91053,91.053
872,8,7,7,1:31.318,91318,91.318
872,8,8,7,1:31.279,91279,91.279
872,8,9,7,1:31.170,91170,91.17
872,8,10,7,1:31.326,91326,91.326
872,8,11,7,1:30.955,90955,90.955
872,8,12,7,1:31.062,91062,91.062
872,8,13,7,1:30.601,90601,90.601
872,8,14,7,1:31.148,91148,91.148
872,8,15,6,1:30.973,90973,90.973
872,8,16,6,1:30.253,90253,90.253
872,8,17,7,1:35.681,95681,95.681
872,8,18,15,1:48.508,108508,108.508
872,8,19,14,1:30.630,90630,90.63
872,8,20,14,1:30.118,90118,90.118
872,8,21,13,1:30.061,90061,90.061
872,8,22,11,1:30.139,90139,90.139
872,8,23,11,1:30.235,90235,90.235
872,8,24,9,1:30.850,90850,90.85
872,8,25,8,1:29.804,89804,89.804
872,8,26,8,1:29.995,89995,89.995
872,8,27,8,1:29.547,89547,89.547
872,8,28,8,1:29.656,89656,89.656
872,8,29,8,1:29.475,89475,89.475
872,8,30,7,1:30.222,90222,90.222
872,8,31,7,1:29.796,89796,89.796
872,8,32,7,1:29.974,89974,89.974
872,8,33,6,1:29.304,89304,89.304
872,8,34,6,1:29.836,89836,89.836
872,8,35,5,1:29.529,89529,89.529
872,8,36,5,1:30.133,90133,90.133
872,8,37,6,1:31.264,91264,91.264
872,8,38,5,1:31.854,91854,91.854
872,8,39,5,1:29.338,89338,89.338
872,8,40,5,1:29.333,89333,89.333
872,8,41,5,1:29.248,89248,89.248
872,8,42,5,1:29.511,89511,89.511
872,8,43,5,1:29.156,89156,89.156
872,8,44,5,1:29.425,89425,89.425
872,8,45,5,1:29.279,89279,89.279
872,8,46,5,1:29.175,89175,89.175
872,8,47,5,1:29.157,89157,89.157
872,8,48,5,1:29.716,89716,89.716
872,8,49,5,1:29.242,89242,89.242
872,8,50,5,1:29.419,89419,89.419
872,8,51,5,1:29.310,89310,89.31
872,8,52,5,1:29.109,89109,89.109
872,8,53,5,1:29.547,89547,89.547
872,4,1,7,1:37.426,97426,97.426
872,4,2,6,1:31.602,91602,91.602
872,4,3,6,1:31.278,91278,91.278
872,4,4,6,1:31.396,91396,91.396
872,4,5,6,1:31.136,91136,91.136
872,4,6,6,1:30.898,90898,90.898
872,4,7,5,1:30.938,90938,90.938
872,4,8,5,1:30.700,90700,90.7
872,4,9,5,1:30.581,90581,90.581
872,4,10,5,1:30.885,90885,90.885
872,4,11,5,1:30.589,90589,90.589
872,4,12,5,1:30.474,90474,90.474
872,4,13,5,1:30.448,90448,90.448
872,4,14,5,1:30.481,90481,90.481
872,4,15,5,1:30.438,90438,90.438
872,4,16,5,1:30.532,90532,90.532
872,4,17,5,1:30.269,90269,90.269
872,4,18,5,1:30.571,90571,90.571
872,4,19,4,1:30.868,90868,90.868
872,4,20,4,1:34.045,94045,94.045
872,4,21,10,1:48.388,108388,108.388
872,4,22,7,1:31.369,91369,91.369
872,4,23,6,1:30.932,90932,90.932
872,4,24,6,1:29.378,89378,89.378
872,4,25,6,1:29.571,89571,89.571
872,4,26,6,1:31.034,91034,91.034
872,4,27,6,1:29.558,89558,89.558
872,4,28,6,1:29.346,89346,89.346
872,4,29,5,1:29.788,89788,89.788
872,4,30,4,1:29.318,89318,89.318
872,4,31,4,1:29.010,89010,89.01
872,4,32,4,1:29.182,89182,89.182
872,4,33,3,1:29.138,89138,89.138
872,4,34,3,1:29.371,89371,89.371
872,4,35,3,1:29.323,89323,89.323
872,4,36,3,1:29.458,89458,89.458
872,4,37,3,1:29.323,89323,89.323
872,4,38,3,1:29.193,89193,89.193
872,4,39,3,1:29.115,89115,89.115
872,4,40,2,1:29.073,89073,89.073
872,4,41,2,1:29.126,89126,89.126
872,4,42,2,1:29.332,89332,89.332
872,4,43,2,1:28.913,88913,88.913
872,4,44,2,1:28.835,88835,88.835
872,4,45,2,1:28.915,88915,88.915
872,4,46,3,1:29.829,89829,89.829
872,4,47,3,1:29.307,89307,89.307
872,4,48,3,1:29.724,89724,89.724
872,4,49,3,1:30.258,90258,90.258
872,4,50,3,1:30.241,90241,90.241
872,4,51,3,1:30.385,90385,90.385
872,4,52,3,1:30.137,90137,90.137
872,4,53,3,1:30.390,90390,90.39
872,155,1,8,1:37.831,97831,97.831
872,155,2,8,1:32.646,92646,92.646
872,155,3,8,1:31.757,91757,91.757
872,155,4,8,1:31.481,91481,91.481
872,155,5,8,1:31.484,91484,91.484
872,155,6,8,1:31.487,91487,91.487
872,155,7,9,1:31.736,91736,91.736
872,155,8,9,1:31.887,91887,91.887
872,155,9,9,1:31.519,91519,91.519
872,155,10,9,1:31.626,91626,91.626
872,155,11,9,1:31.375,91375,91.375
872,155,12,9,1:31.311,91311,91.311
872,155,13,9,1:31.030,91030,91.03
872,155,14,9,1:31.319,91319,91.319
872,155,15,9,1:31.508,91508,91.508
872,155,16,8,1:31.592,91592,91.592
872,155,17,9,1:32.058,92058,92.058
872,155,18,8,1:31.360,91360,91.36
872,155,19,8,1:31.902,91902,91.902
872,155,20,10,1:34.998,94998,94.998
872,155,21,16,1:49.434,109434,109.434
872,155,22,16,1:30.444,90444,90.444
872,155,23,16,1:30.730,90730,90.73
872,155,24,16,1:30.403,90403,90.403
872,155,25,14,1:31.388,91388,91.388
872,155,26,13,1:30.229,90229,90.229
872,155,27,13,1:29.971,89971,89.971
872,155,28,12,1:29.835,89835,89.835
872,155,29,12,1:29.845,89845,89.845
872,155,30,12,1:29.790,89790,89.79
872,155,31,12,1:29.677,89677,89.677
872,155,32,12,1:29.856,89856,89.856
872,155,33,11,1:30.091,90091,90.091
872,155,34,11,1:29.866,89866,89.866
872,155,35,11,1:29.845,89845,89.845
872,155,36,11,1:29.862,89862,89.862
872,155,37,11,1:30.356,90356,90.356
872,155,38,10,1:30.082,90082,90.082
872,155,39,9,1:29.032,89032,89.032
872,155,40,9,1:29.261,89261,89.261
872,155,41,9,1:29.408,89408,89.408
872,155,42,9,1:29.219,89219,89.219
872,155,43,9,1:29.119,89119,89.119
872,155,44,10,1:29.712,89712,89.712
872,155,45,10,1:29.804,89804,89.804
872,155,46,10,1:29.195,89195,89.195
872,155,47,11,1:30.685,90685,90.685
872,155,48,10,1:29.349,89349,89.349
872,155,49,10,1:29.335,89335,89.335
872,155,50,9,1:29.405,89405,89.405
872,155,51,9,1:29.237,89237,89.237
872,155,52,9,1:29.260,89260,89.26
872,155,53,9,1:29.487,89487,89.487
872,814,1,9,1:38.590,98590,98.59
872,814,2,9,1:32.688,92688,92.688
872,814,3,9,1:31.845,91845,91.845
872,814,4,9,1:31.381,91381,91.381
872,814,5,9,1:31.512,91512,91.512
872,814,6,10,1:31.997,91997,91.997
872,814,7,10,1:31.675,91675,91.675
872,814,8,10,1:31.811,91811,91.811
872,814,9,10,1:31.503,91503,91.503
872,814,10,10,1:31.829,91829,91.829
872,814,11,11,1:32.423,92423,92.423
872,814,12,11,1:31.557,91557,91.557
872,814,13,11,1:31.301,91301,91.301
872,814,14,11,1:31.110,91110,91.11
872,814,15,11,1:31.266,91266,91.266
872,814,16,10,1:30.885,90885,90.885
872,814,17,10,1:31.175,91175,91.175
872,814,18,9,1:31.008,91008,91.008
872,814,19,9,1:31.911,91911,91.911
872,814,20,7,1:31.793,91793,91.793
872,814,21,7,1:33.846,93846,93.846
872,814,22,15,1:48.224,108224,108.224
872,814,23,15,1:30.645,90645,90.645
872,814,24,15,1:30.246,90246,90.246
872,814,25,12,1:29.953,89953,89.953
872,814,26,12,1:30.181,90181,90.181
